,age,mean,std,mode,2.50%,25%,50%,75%,97.50%
1305,65.305,3.000156261,1.034120217,2.714556381,1.293472521,2.263665448,2.910423872,3.618845529,5.297227555
1306,65.355,3.00355302,1.031471029,2.553586924,1.291672321,2.265143307,2.917694288,3.618511229,5.274516566
1307,65.405,3.00992571,1.028658219,2.528234195,1.301907172,2.268197796,2.926328634,3.630269276,5.243767551
1308,65.455,3.018088513,1.025306315,2.787566878,1.303284147,2.276385344,2.929136259,3.654777863,5.247105924
1309,65.505,3.029129974,1.022050489,2.87037575,1.318218835,2.286249209,2.945837105,3.670176693,5.241010784
1310,65.555,3.042517394,1.019210267,2.798209346,1.335791138,2.30426878,2.953276392,3.683201336,5.243341416
1311,65.605,3.057404895,1.016622085,2.845545669,1.348852707,2.325396804,2.967632638,3.696981926,5.273735229
1312,65.655,3.074469286,1.014550007,2.860512846,1.364408819,2.352008337,2.98624681,3.710770656,5.290432828
1313,65.705,3.09409072,1.013712906,2.8145788,1.38056149,2.373805952,3.010655276,3.722128694,5.29158824
1314,65.755,3.117268922,1.01391087,2.857935406,1.389548019,2.396782637,3.042849434,3.736255595,5.34363313
1315,65.805,3.142998138,1.015686047,2.99057132,1.414520127,2.422143442,3.06628756,3.759925612,5.345370147
1316,65.855,3.170619335,1.020324071,3.024735264,1.426819163,2.448561826,3.089427682,3.787873912,5.380570609
1317,65.905,3.201079206,1.027341181,3.060898552,1.43480004,2.478698734,3.118508898,3.825180537,5.434934975
1318,65.955,3.233821513,1.033998254,3.07232417,1.453954798,2.513866962,3.148222862,3.856014639,5.471017756
1319,66.005,3.269146828,1.04080824,3.164410797,1.477466131,2.552593706,3.187227831,3.897749089,5.508382584
1320,66.055,3.306192866,1.047473359,3.213836234,1.497554152,2.580397271,3.224617597,3.943076025,5.55927565
1321,66.105,3.345672538,1.0523307,3.230516971,1.514387935,2.606334037,3.267444967,3.991110132,5.632674846
1322,66.155,3.387699482,1.055757147,3.346209256,1.550880568,2.645713407,3.314758202,4.037612234,5.673056882
1323,66.205,3.432275363,1.059227182,3.224298732,1.589051107,2.689976797,3.361028542,4.081679718,5.745783263
1324,66.255,3.479202395,1.061023736,3.255747524,1.633906563,2.734092555,3.407095125,4.128640318,5.794969815
1325,66.305,3.527867083,1.064700122,3.361518948,1.651947977,2.789075442,3.451272486,4.179911778,5.864140416
1326,66.355,3.577896761,1.067349075,3.430771772,1.675499868,2.844257221,3.507175512,4.238005865,5.899469032
1327,66.405,3.629115318,1.069261603,3.430322236,1.712732646,2.901224309,3.562541105,4.296009026,5.931005072
1328,66.455,3.681494492,1.071931959,3.56218071,1.771345986,2.952340108,3.612847522,4.350917246,5.95337136
1329,66.505,3.734290715,1.074927902,3.581258774,1.810745123,3.001177484,3.668013155,4.405336726,6.00893706
1330,66.555,3.788074664,1.076534737,3.593096943,1.859711954,3.055565595,3.723454059,4.461745682,6.05908724
1331,66.605,3.842487618,1.077473782,3.543088258,1.908192476,3.107807127,3.783116787,4.511244241,6.103896384
1332,66.655,3.89741162,1.077516888,3.612451239,1.986721998,3.161502272,3.834468692,4.570152438,6.161820459
1333,66.705,3.952785761,1.077472084,3.691775613,2.031222816,3.210450642,3.892495974,4.626327283,6.219214498
1334,66.755,4.009120086,1.076319734,3.757127896,2.096481559,3.265806286,3.949283636,4.690407451,6.266703294
1335,66.805,4.066367153,1.07433944,3.838602383,2.154048446,3.32092264,4.000394319,4.734646588,6.321783904
1336,66.855,4.122429679,1.072098091,3.907445809,2.206964754,3.386801631,4.060343812,4.785201919,6.348506874
1337,66.905,4.177642871,1.068015677,4.030587642,2.258270824,3.444259053,4.125260291,4.842870137,6.375338878
1338,66.955,4.231895903,1.062812023,4.121953071,2.314892124,3.502432037,4.18249007,4.893306129,6.448249012
1339,67.005,4.28566948,1.058251105,4.25408531,2.374995592,3.565294671,4.244691491,4.942025856,6.498464927
1340,67.055,4.338469038,1.053396175,4.266886775,2.410467699,3.626321408,4.299291115,4.996461003,6.51655758
1341,67.105,4.390604354,1.04762436,4.267211,2.453540674,3.682009068,4.352870425,5.040012751,6.556695831
1342,67.155,4.440661557,1.04211656,4.440156418,2.511128585,3.735202467,4.407009316,5.089328142,6.616733741
1343,67.205,4.490017688,1.037746723,4.553438172,2.567515501,3.792093316,4.464835154,5.144129434,6.660946856
1344,67.255,4.538317143,1.035091348,4.516545949,2.616902802,3.841384383,4.50622295,5.183123138,6.691050982
1345,67.305,4.584751882,1.03198275,4.456024452,2.665425046,3.893109162,4.545583168,5.224627498,6.758841164
1346,67.355,4.630012408,1.029141256,4.396245801,2.709120859,3.946074556,4.594847071,5.271213113,6.776455624
1347,67.405,4.6741357,1.026564293,4.435347813,2.759902094,3.988056854,4.637579673,5.316497719,6.828596803
1348,67.455,4.716292612,1.023394757,4.51762782,2.820974877,4.023359242,4.680468134,5.353673987,6.842406425
1349,67.505,4.75688677,1.020645671,4.670734625,2.870417496,4.066755786,4.721329754,5.393529078,6.886514725
1350,67.555,4.796073034,1.01949274,4.721349339,2.906486754,4.113112403,4.758336365,5.421940315,6.900566272
1351,67.605,4.833616729,1.017357673,4.908431411,2.953805627,4.145365911,4.799980321,5.456207489,6.920158602
1352,67.655,4.869175717,1.014869901,4.966740094,2.996794906,4.187584597,4.837231792,5.484088987,6.943030528
1353,67.705,4.901953671,1.010617529,5.05809327,3.039656599,4.223914208,4.868114085,5.514438541,6.973289326
1354,67.755,4.931787572,1.005991182,5.125405954,3.085515204,4.253218351,4.899634317,5.54188699,7.005947071
1355,67.805,4.959483219,1.001568642,4.738700392,3.135440716,4.277883813,4.922904272,5.566362405,7.045063305
1356,67.855,4.986078524,0.998524166,4.783645758,3.177951743,4.311897099,4.952907547,5.589900729,7.073575734
1357,67.905,5.010810499,0.996008024,4.85859679,3.206428299,4.336759939,4.970435312,5.610567549,7.095742608
1358,67.955,5.033370291,0.99352246,4.879269313,3.243906249,4.366621122,4.987097377,5.636239107,7.129379152
1359,68.005,5.054332156,0.991537559,4.865743617,3.286254804,4.387458917,5.006645626,5.654060822,7.142272812
1360,68.055,5.073165033,0.989975045,4.85548447,3.294190505,4.410363075,5.022518504,5.674075479,7.165539833
1361,68.105,5.091472828,0.98945443,4.936678395,3.329994672,4.430624585,5.034700873,5.690691722,7.196746577
1362,68.155,5.108036796,0.987178229,4.970051655,3.361986966,4.454960934,5.051795821,5.700841169,7.194188062
1363,68.205,5.122664173,0.984760706,4.902203097,3.380183114,4.472916836,5.06370087,5.700610437,7.239368577
1364,68.255,5.135226125,0.981552154,4.930092978,3.394646501,4.483216632,5.07443334,5.723238368,7.234893281
1365,68.305,5.146343605,0.978198496,4.957987521,3.401015987,4.497189795,5.090605905,5.737582307,7.251529345
1366,68.355,5.156572977,0.975471639,4.959931211,3.397698437,4.509982634,5.090378017,5.74933203,7.233109547
1367,68.405,5.1656404,0.972784517,4.938311028,3.411378779,4.520460527,5.100984887,5.75613893,7.234758835
1368,68.455,5.173820751,0.970852288,4.906159613,3.424744976,4.524356423,5.115887993,5.762670465,7.256702822
1369,68.505,5.18147354,0.969503101,4.898903016,3.439020508,4.528571103,5.119986314,5.763764027,7.270087838
1370,68.555,5.18815329,0.968897701,4.908383645,3.451098213,4.536145413,5.116612661,5.76914371,7.262015525
1371,68.605,5.193455557,0.967933979,4.917055629,3.463533661,4.539323026,5.122784114,5.774150336,7.262728098
1372,68.655,5.197514825,0.966238083,4.909701588,3.471990711,4.54729586,5.129361092,5.778028041,7.270022796
1373,68.705,5.201415213,0.965331006,4.924666458,3.478406295,4.548689029,5.135088485,5.780447984,7.273809333
1374,68.755,5.204446105,0.965042154,4.931734599,3.502135052,4.554105771,5.140396495,5.776396746,7.295136775
1375,68.805,5.206821893,0.964590893,4.924582601,3.499927736,4.559528029,5.144201916,5.779638589,7.281242753
1376,68.855,5.208992685,0.963845192,4.963798615,3.49859997,4.559647287,5.142197927,5.777285266,7.282851285
1377,68.905,5.211137818,0.961940041,4.993677131,3.504017395,4.558848607,5.140187959,5.77831285,7.285119369
1378,68.955,5.213351534,0.960218699,4.99377227,3.514376883,4.564598563,5.144725466,5.779268027,7.266822403
1379,69.005,5.21450693,0.959123294,5.010213694,3.512708684,4.565593278,5.151897442,5.779310758,7.293638863
1380,69.055,5.215297193,0.957759055,5.062234386,3.515457584,4.565686512,5.149065811,5.778830415,7.299502865
1381,69.105,5.216164505,0.957448554,5.096446181,3.51841944,4.569003826,5.157872161,5.779386945,7.288730238
1382,69.155,5.217208405,0.958695219,5.17892282,3.521956976,4.564728326,5.159414762,5.781675217,7.301462069
1383,69.205,5.217064756,0.959471085,5.188693057,3.518290944,4.570238862,5.159479199,5.780795999,7.291119564
1384,69.255,5.217041689,0.960984776,5.094723832,3.515557363,4.573575953,5.155048449,5.776346654,7.302172904
1385,69.305,5.216594543,0.961369846,5.016844716,3.510225119,4.57428878,5.150143256,5.778086225,7.283577365
1386,69.355,5.216688379,0.962758513,5.020398146,3.510416939,4.574521668,5.145679489,5.781237819,7.298033883
1387,69.405,5.217103919,0.963086822,5.048709992,3.513161184,4.570858719,5.147344918,5.778340266,7.307185899
1388,69.455,5.217188982,0.96230385,5.05644786,3.502854186,4.575799223,5.14607842,5.776183493,7.317703369
1389,69.505,5.216599273,0.961530343,5.062485419,3.50764993,4.574463672,5.146713676,5.776251432,7.308577914
1390,69.555,5.215728723,0.961605405,5.063867968,3.517281478,4.571449859,5.144556505,5.773767999,7.325661072
1391,69.605,5.214424354,0.961808288,5.087089243,3.510363965,4.572607804,5.147768777,5.770402745,7.313550752
1392,69.655,5.212502522,0.962302786,5.12934181,3.519305155,4.567789757,5.146636448,5.77332276,7.307571023
1393,69.705,5.210307763,0.962760421,5.137682473,3.517403046,4.56483028,5.14154031,5.768445191,7.293811993
1394,69.755,5.207360756,0.963764337,5.132455091,3.532558918,4.562384864,5.1440946,5.769145271,7.304121879
1395,69.805,5.204182941,0.965005969,5.062663076,3.525281578,4.552827442,5.13455413,5.768029541,7.320995444
1396,69.855,5.20097805,0.966289211,5.039445509,3.521764248,4.547249866,5.127885012,5.770510481,7.330505409
1397,69.905,5.197438718,0.967960564,5.024228812,3.514916487,4.542589616,5.12476859,5.7677506,7.321652226
1398,69.955,5.193124595,0.96946283,4.866147819,3.498328344,4.539484254,5.120493086,5.765045611,7.296606179
1399,70.005,5.188767836,0.970479854,4.922243966,3.501654564,4.528909321,5.11138432,5.757896642,7.308180334
1400,70.055,5.184880289,0.971254739,4.921804611,3.494209413,4.526731237,5.098310523,5.759201766,7.308376854
1401,70.105,5.180860677,0.97133567,4.881146228,3.484546604,4.518792172,5.097349754,5.751973915,7.316746309
1402,70.155,5.176041276,0.971302288,4.907053414,3.488542002,4.516042673,5.092402067,5.749834715,7.281691571
1403,70.205,5.171147604,0.971674744,4.943684963,3.478161676,4.50540272,5.086155762,5.744112307,7.281816864
1404,70.255,5.166155527,0.973615428,4.958725964,3.482411822,4.498373078,5.085610186,5.739672044,7.295589008
1405,70.305,5.160269281,0.97450225,4.948112458,3.474281628,4.49868527,5.081459515,5.731037112,7.311508726
1406,70.355,5.154656804,0.974612652,4.973555642,3.465693289,4.493117427,5.07880445,5.726014553,7.295292667
1407,70.405,5.149474435,0.97513965,4.808892724,3.453604425,4.484258467,5.077126966,5.724093623,7.292282848
1408,70.455,5.144456188,0.974759131,4.846548323,3.439071424,4.479824101,5.067267114,5.72064307,7.268775955
1409,70.505,5.140041594,0.974298804,4.849551049,3.453317769,4.479240321,5.064400276,5.713542077,7.260759851
1410,70.555,5.136110536,0.97446641,4.88514173,3.45642748,4.478426991,5.060338595,5.708894042,7.255584296
1411,70.605,5.131864483,0.974338597,4.880208378,3.440576218,4.473086327,5.058203927,5.701527994,7.254774842
1412,70.655,5.127205163,0.974064514,4.911595797,3.435667525,4.468424623,5.053505541,5.696791714,7.274695799
1413,70.705,5.122410494,0.973891059,4.908465463,3.436987072,4.464172849,5.047490014,5.690335826,7.266571039
1414,70.755,5.117702997,0.9728705,4.844887364,3.432936164,4.461440582,5.047580038,5.686509849,7.296422069
1415,70.805,5.112992353,0.971524147,4.835118948,3.429876716,4.455323266,5.044162211,5.677065424,7.283414311
1416,70.855,5.108991687,0.971294294,4.895308921,3.41549103,4.452545993,5.037051929,5.671420612,7.245692134
1417,70.905,5.105711671,0.970926612,4.904393183,3.427728876,4.446713246,5.032707026,5.670891382,7.225164211
1418,70.955,5.102745711,0.970990114,4.910812638,3.424927209,4.437407772,5.027411915,5.670727243,7.219537437
1419,71.005,5.10002627,0.972374054,4.942492865,3.415714312,4.43586114,5.026179313,5.657833966,7.235779396
